code,id,uta,uta1
010,01119,なけかすよ−いまはたおなし−なとりかは−せせのうもれき−くちはてぬとも,わひぬれは−いまはたおなし−なにはなる−みをつくしても−あはむとそおもふ
010,01119,なけかすよ−いまはたおなし−なとりかは−せせのうもれき−くちはてぬとも,なとりかは−せせのうもれき−あらはれは−いかにせむとか−あひみそめけむ
010,01120,なみたかは−たきつこころの−はやきせを−しからみかけて−せくそてそなき,みをなけし−なみたのかはの−はやきせを−しからみかけて−たれかととめし
010,01126,みにそへる−そのおもかけも−きえななむ−ゆめなりけりと−わするはかりに,あけくれの−そらにうきみは−きえななむ−ゆめなりけりと−みてもやむへく
010,01128,たのめおきし−あさちかつゆに−あきかけて−このはふりしく−やとのかよひち,あきかけて−いひしなからも−あらなくに−このはふりしく−えにこそありけれ
010,01131,あふことは−いつといふきの−みねにおふる−さしもたえせぬ−おもひなりけり,かくとたに−えやはいふきの−さしもくさ−さしもしらしな−もゆるおもひを
010,01132,ふしのねの−けふりもなほそ−たちのほる−うへなきものは−おもひなりけり,よのひとの−およはぬものは−ふしのねの−くもゐにたかき−おもひなりけり
010,01133,なきなのみ−たつたのやまに−たつくもの−ゆくへもしらぬ−なかめをそする,なきなのみ−たつたのやまの−ふもとには−よにもあらしの−かせもふかなむ
010,01134,あふことの−むなしきそらの−うきくもは−みをしるあめの−たよりなりけり,かすかすに−おもひおもはす−とひかたみ−みをしるあめは−ふりそまされる
010,01135,わかこひは−あふをかきりの−たのみたに−ゆくへもしらぬ−そらのうきくも,わかこひは−ゆくへもしらす−はてもなし−あふをかきりと−おもふはかりそ
010,01136,おもかけの−かすめるつきそ−やとりける−はるやむかしの−そてのなみたに,つきやあらぬ−はるやむかしの−はるならぬ−わかみひとつは−もとのみにして
010,01138,つれなさの−たくひまてやは−つらからぬ−つきをもめてし−ありあけのそら,ありあけの−つれなくみえし−わかれより−あかつきはかり−うきものはなし
010,01138,つれなさの−たくひまてやは−つらからぬ−つきをもめてし−ありあけのそら,おほかたは−つきをもめてし−これそこの−つもれはひとの−おいとなるもの
010,01140,なつひきの−てひきのいとの−としへても−たえぬおもひに−むすほほれつつ,なつひきの−てひきのいとを−くりかへし−ことしけくとも−たえむとおもふな
010,01141,いくよわれ−なみにしをれて−きふねかは−そてにたまちる−ものおもふらむ,おくやまに−たきりておつる−たきつせに−たまちるはかり−ものなおもひそ
010,01144,こひしなむ−おなしうきなを−いかにして−あふにかへつと−ひとにいはれむ,いのちやは−なにそはつゆの−あたものを−あふにしかへは−をしからなくに
010,01145,あすしらぬ−いのちをそおもふ−おのつから−あらはあふよを−まつにつけても,いかにして−しはしわすれむ−いのちたに−あらはあふよの−ありもこそすれ
010,01146,つれもなき−ひとのこころは−うつせみの−むなしきこひに−みをやかへてむ,うちはへて−ねをなきくらす−うつせみの−むなしきこひも−われはするかな
010,01152,きのふまて−あふにしかへはと−おもひしを−けふはいのちの−をしくもあるかな,いのちやは−なにそはつゆの−あたものを−あふにしかへは−をしからなくに
010,01153,あふことを−けふまつかえの−たむけくさ−いくよしをるる−そてとかはしる,しらなみの−はままつかえの−たむけくさ−いくよまてにか−としのへぬらむ
010,01156,ひとこころ−うすはなそめの−かりころも−さてたにあらて−いろやかはらむ,よのなかの−ひとのこころは−はなそめの−うつろひやすき−いろにそありける
010,01160,まくらたに−しらねはいはし−みしままに−きみかたるなよ−はるのよのゆめ,ゆめとても−ひとにかたるな−しるといへは−たまくらならぬ−まくらたにせす
010,01166,いかにせむ−くすのうらふく−あきかせに−したはのつゆの−かくれなきみを,あきかせの−ふきうらかへす−くすのはの−うらみてもなほ−うらめしきかな
010,01167,あけかたき−ふたみのうらに−よるなみの−そてのみぬれて−おきつしまひと,ゆふつくよ−おほつかなきを−たまくしけ−ふたみのうらは−あけてこそみめ
010,01174,おもひいてて−いまはけぬへし−よもすから−おきうかりつる−きくのうへのつゆ,おとにのみ−きくのしらつゆ−よるはおきて−ひるはおもひに−あへすけぬへし
010,01175,うはたまの−よるのころもを−たちなから−かへるものとは−いまそしりぬる,いとせめて−こひしきときは−うはたまの−よるのころもを−かへしてそきる
010,01179,こころから−しはしとつつむ−ものからに−しきのはねかき−つらきけさかな,あかつきの−しきのはねかき−ももはかき−きみかこぬよは−われそかすかく
010,01190,にはにおふる−ゆふかけくさの−したつゆや−くれをまつまの−なみたなるらむ,わかやとの−くれくさかけの−しらつゆの−けぬかにもとな−おもほゆるかも
010,01201,いかかふく−みにしむいろの−かはるかな−たのむるくれの−まつかせのこゑ,まつかせは−いろやみとりに−ふきつらむ−ものおもふひとの−みにそしみける
010,01203,いまこむと−たのめしことを−わすれすは−このゆふくれの−つきやまつらむ,いまこむと−いひしはかりに−なかつきの−ありあけのつきを−まちいてつるかな
010,01204,きみまつと−ねやへもいらぬ−まきのとに−いたくなふけそ−やまのはのつき,きみこすは−ねやへもいらし−こむらさき−わかもとゆひに−しもはおくとも
010,01210,なれゆくは−うきよなれはや−すまのあまの−しほやきころも−まとほなるらむ,すまのあまの−しほやきころも−をさをあらみ−まとほにあれや−きみかきまさぬ
010,01218,やましろの−よとのわかこも−かりにきて−そてぬれぬとは−かこたさらなむ,やましろの−よとのわかこも−かりにたに−こぬひとたのむ−われそはかなき
010,01219,かけておもふ−ひともなけれと−ゆふされは−おもかけたえぬ−たまかつらかな,ひとはいさ−おもひやすらむ−たまかつら−おもかけにのみ−いととみえつつ
010,01225,たのめこし−ことのははかり−ととめおきて−あさちかつゆと−きえなましかは,たのめこし−ことのはいまは−かへしてむ−わかみふるれは−おきところなし
010,01241,ことのはの−うつろふたにも−あるものを−いととしくれの−ふりまさるらむ,いまはとて−わかみしくれに−ふりぬれは−ことのはさへに−うつろひにけり
010,01243,くすのはに−あらぬわかみも−あきかせの−ふくにつけつつ−うらみつるかな,あきかせの−ふきうらかへす−くすのはの−うらみてもなほ−うらめしきかな
010,01245,あさちおふる−のへやかるらむ−やまかつの−かきほのくさは−いろもかはらす,あなこひし−いまもみてしか−やまかつの−かきほにさける−やまとなてしこ
010,01257,さらしなや−をはすてやまの−ありあけの−つきすもものを−おもふころかな,わかこころ−なくさめかねつ−さらしなや−をはすてやまに−てるつきをみて
010,01259,さらしなの−やまよりほかに−てるつきも−なくさめかねつ−このころのそら,わかこころ−なくさめかねつ−さらしなや−をはすてやまに−てるつきをみて
010,01271,わすらるる−みをしるそての−むらさめに−つれなくやまの−つきはいてけり,わすらるる−みをしるあめは−ふらねとも−そてはかりこそ−かわかさりけれ
010,01272,めくりあはむ−かきりはいつと−しらねとも−つきなへたてそ−よそのうきくも,わするなよ−ほとはくもゐに−なりぬとも−そらゆくつきの−めくりあふまて
010,01273,わかなみた−もとめてそてに−やとれつき−さりとてひとの−かけはみえねと,こひすれは−わかみはかけと−なりにけり−さりとてひとに−そはぬものゆゑ
010,01275,いくめくり−そらゆくつきも−へたてきぬ−ちきりしなかは−よそのうきくも,わするなよ−ほとはくもゐに−なりぬとも−そらゆくつきの−めくりあふまて
010,01276,いまこむと−ちきりしことは−ゆめなから−みしよににたる−ありあけのつき,いまこむと−いひしはかりに−なかつきの−ありあけのつきを−まちいてつるかな
010,01277,わすれしと−いひしはかりの−なこりとて−そのよのつきは−めくりきにけり,いまこむと−いひしはかりに−なかつきの−ありあけのつきを−まちいてつるかな
010,01277,わすれしと−いひしはかりの−なこりとて−そのよのつきは−めくりきにけり,わするなよ−ほとはくもゐに−なりぬとも−そらゆくつきの−めくりあふまて
010,01278,おもひいてて−よなよなつきに−たつねすは−まてとちきりし−なかやたえなむ,いまこむと−いひしはかりに−なかつきの−ありあけのつきを−まちいてつるかな
010,01284,まつやまと−ちきりしひとは−つれなくて−そてこすなみに−のこるつきかけ,きみをおきて−あたしこころを−わかもたは−すゑのまつやま−なみもこえなむ
010,01285,ならひこし−たかいつはりも−またしらて−まつとせしまの−にはのよもきふ,わかやとは−みちもなきまて−あれにけり−つれなきひとを−まつとせしまに
010,01286,あとたえて−あさちかすゑに−なりにけり−たのめしやとの−にはのしらつゆ,ものをのみ−おもひしほとに−はかなくて−あさちかすゑに−よはなりにけり
010,01287,こぬひとを−おもひたえたる−にはのおもの−よもきかすゑそ−まつにまされる,たのめつつ−こぬよあまたに−なりぬれは−またしとおもふそ−まつにまされる
010,01288,たつねても−そてにかくへき−かたそなき−ふかきよもきの−つゆのかことを,たつねても−われこそとはめ−みちもなく−ふかきよもきの−もとのこころを
010,01288,たつねても−そてにかくへき−かたそなき−ふかきよもきの−つゆのかことを,ほのかにも−のきはのをきを−むすはすは−つゆのかことを−なににかけまし
010,01292,かせふかは−みねにわかれむ−くもをたに−ありしなこりの−かたみともみよ,かせふけは−みねにわかるる−しらくもの−たえてつれなき−きみかこころか
010,01293,いはさりき−いまこむまての−そらのくも−つきひへたてて−ものおもへとは,いまこむと−いひしはかりに−なかつきの−ありあけのつきを−まちいてつるかな
010,01293,いはさりき−いまこむまての−そらのくも−つきひへたてて−ものおもへとは,わするなよ−ほとはくもゐに−なりぬとも−そらゆくつきの−めくりあふまて
010,01300,あはれなそ−こころのやみの−ゆかりとも−みしよのゆめを−たれかさためむ,かきくらす−こころのやみに−まよひにき−ゆめうつつとは−よひとさためよ
010,01305,さらてたに−うらみむとおもふ−わきもこか−ころものすそに−あきかせそふく,わかせこか−ころものすそを−ふきかへし−うらめつらしき−あきのはつかせ
010,01306,こころには−いつもあきなる−ねさめかな−みにしむかせの−いくよともなく,あきならて−おくしらつゆは−ねさめする−わかたまくらの−しつくなりけり
010,01306,こころには−いつもあきなる−ねさめかな−みにしむかせの−いくよともなく,かせのおとの−みにしむはかり−きこゆるは−わかみにあきや−ちかくなるらむ
010,01307,あはれとて−とふひとのなと−なかるらむ−ものおもふやとの−をきのうはかせ,いととしく−ものおもふやとの−をきのはに−あきとつけつる−かせのわひしき
010,01308,わかこひは−いまをかきりと−ゆふまくれ−をきふくかせの−おとつれてゆく,いととしく−ものおもふやとの−をきのはに−あきとつけつる−かせのわひしき
010,01310,いつもきく−ものとやひとの−おもふらむ−こぬゆふくれの−あきかせのこゑ,こぬひとを−まつゆふくれの−あきかせは−いかにふけはか−わひしかるらむ
010,01312,さとはあれぬ−むなしきとこの−あたりまて−みはならはしの−あきかせそふく,たまくらの−すきまのかせも−さむかりき−みはならはしの−ものにそありける
010,01314,ものおもはて−たたおほかたの−つゆにたに−ぬるれはぬるる−あきのたもとを,おほかたの−つゆにはなにの−なるならむ−たもとにおくは−なみたなりけり
010,01315,くさまくら−むすひさためむ−かたしらす−ならはぬのへの−ゆめのかよひち,よひよひに−まくらさためむ−かたもなし−いかにねしよか−ゆめにみえけむ
010,01318,なかめても−あはれとおもへ−おほかたの−そらたにかなし−あきのゆふくれ,おほかたの−あきのそらたに−わひしきに−ものおもひそふる−きみにもあるかな
010,01319,ことのはの−うつりしあきも−すきぬれは−わかみしくれと−ふるなみたかな,いまはとて−わかみしくれに−ふりぬれは−ことのはさへに−うつろひにけり
010,01323,そてのつゆも−あらぬいろにそ−きえかへる−うつれはかはる−なけきせしまに,はなのいろは−うつりにけりな−いたつらに−わかみよにふる−なかめせしまに
010,01324,むせふとも−しらしなこころ−かはらやに−われのみけたぬ−したのけふりは,わすれすよ−またかはらすよ−かはらやの−したたくけふり−したむせひつつ
010,01326,つゆはらふ−ねさめはあきの−むかしにて−みはてぬゆめに−のこるおもかけ,ゆめちにも−やとかすひとの−あらませは−ねさめにつゆは−はらはさらまし
010,01327,こころこそ−ゆくへもしらね−みわのやま−すきのこすゑの−ゆふくれのそら,わかいほは−みわのやまもと−こひしくは−とふらひきませ−すきたてるかと
010,01327,こころこそ−ゆくへもしらね−みわのやま−すきのこすゑの−ゆふくれのそら,わかこひは−ゆくへもしらす−はてもなし−あふをかきりと−おもふはかりそ
010,01327,こころこそ−ゆくへもしらね−みわのやま−すきのこすゑの−ゆふくれのそら,ゆふくれは−くものはたてに−ものそおもふ−あまつそらなる−ひとをこふとて
010,01328,さりともと−まちしつきひそ−うつりゆく−こころのはなの−いろにまかせて,いろみえて−うつろふものは−よのなかの−ひとのこころの−はなにそありける
010,01331,つくつくと−おもひあかしの−うらちとり−なみのまくらに−なくなくそきく,ひとりねは−きみもしりぬや−つれつれと−おもひあかしの−うらさひしさを
010,01332,たつねみる−つらきこころの−おくのうみよ−しほひのかたの−いふかひもなし,いせしまや−しほひのかたに−あさりても−いふかひなきは−わかみなりけり
010,01334,ふりにけり−しくれはそてに−あきかけて−いひしはかりを−まつとせしまに,あきかけて−いひしなからも−あらなくに−このはふりしく−えにこそありけれ
010,01334,ふりにけり−しくれはそてに−あきかけて−いひしはかりを−まつとせしまに,いまこむと−いひしはかりに−なかつきの−ありあけのつきを−まちいてつるかな
010,01336,しろたへの−そてのわかれに−つゆおちて−みにしむいろの−あきかせそふく,ふきよれは−みにもしみける−あきかせを−いろなきものと−おもひけるかな
010,01340,とへかしな−をはなかもとの−おもひくさ−しをるるのへの−つゆはいかにと,みちのへの−をはなかしたの−おもひくさ−いまさらになそ−ものかおもはむ
010,01350,つゆはかり−おくらむそては−たのまれす−なみたのかはの−たきつせなれは,おろかなる−なみたそそてに−たまはなす−われはせきあへす−たきつせなれは
010,01352,みにちかく−きにけるものを−いろかはる−あきをはよそに−おもひしかとも,みにちかく−あきやきぬらむ−みるままに−あをはのやまも−うつろひにけり
010,01353,いろかはる−はきのしたはを−みてもまつ−ひとのこころの−あきそしらるる,あきはきの−したはにつけて−めにちかく−よそなるひとの−こころをそみる
010,01361,うらにたく−もしほのけふり−なひかめや−よものかたより−かせはふくとも,すまのあまの−しほやくけふり−かせをいたみ−おもはぬかたに−たなひきにけり
010,01367,たまみつを−てにむすひても−こころみむ−ぬるくはいしの−なかもたのまし,やましろの−ゐてのたまみつ−てにむすひ−たのみしかひも−なきよなりけり
010,01380,いかにねて−みえしなるらむ−うたたねの−ゆめよりのちは−ものをこそおもへ,よひよひに−まくらさためむ−かたもなし−いかにねしよか−ゆめにみえけむ
010,01385,かくはかり−ねてあかしつる−はるのよに−いかにみえつる−ゆめにかあるらむ,かくはかり−をしとおもふよを−いたつらに−ねてあかすらむ−ひとさへそうき
010,01387,あふとみて−ことそともなく−あけぬなり−はかなのゆめの−わすれかたみや,あきのよも−なのみなりけり−あふといへは−ことそともなく−あけぬるものを
010,01390,かきやりし−そのくろかみの−すちことに−うちふすほとは−おもかけそたつ,くろかみの−みたれもしらす−うちふせは−まつかきやりし−ひとそこひしき
010,01395,なかれいてむ−うきなにしはし−よとむかな−もとめぬそての−ふちはあれとも,なみたかは−みなくはかりの−ふちはあれと−こほりとけねは−ゆくかたもなし
010,01421,みつのうへの−はかなきかすも−おもほえす−ふかきこころし−そこにとまれは,ゆくみつに−かすかくよりも−はかなきは−おもはぬひとを−おもふなりけり
010,01422,なかきよの−つきぬなけきの−たえさらは−なににいのちを−かへてわすれむ,いのちやは−なにそはつゆの−あたものを−あふにしかへは−をしからなくに
010,01444,ももしきに−かはらぬものは−うめのはな−をりてかさせる−にほひなりけり,ももしきの−おほみやひとは−いとまあれや−うめをかさして−ここにつとへる
010,01450,むかしみし−はるはむかしの−はるなから−わかみひとつの−あらすもあるかな,つきやあらぬ−はるやむかしの−はるならぬ−わかみひとつは−もとのみにして
010,01451,かきこしに−みるあたひとの−いへさくら−はなちるはかり−ゆきてをらはや,あたひとの−まかきちかうな−はなうゑそ−にほひもあへす−をりつくしけり
010,01460,みてもまた−またもみまくの−ほしかりし−はなのさかりは−すきやしぬらむ,みてもまた−またもみまくの−ほしけれは−なるるをひとは−いとふへらなり
010,01466,いまはわれ−よしののやまの−はなをこそ−やとのものとも−みるへかりけれ,みよしのの−やまのあなたに−やともかな−よのうきときの−かくれかにせむ
010,01469,みせはやな−しかのからさき−ふもとなる−なからのやまの−はるのけしきを,こころあらむ−ひとにみせはや−つのくにの−なにはわたりの−はるのけしきを
010,01474,しらなみの−こゆらむすゑの−まつやまは−はなとやみゆる−はるのよのつき,きみをおきて−あたしこころを−わかもたは−すゑのまつやま−なみもこえなむ
010,01490,うちわたす−をちかたひとに−こととへと−こたへぬからに−しるきはなかな,うちわたす−をちかたひとに−ものまうすわれ−そのそこに−しろくさけるは−なにのはなそも
010,01492,さみたれは−まやののきはの−あまそそき−あまりなるまて−ぬるるそてかな,催馬楽
010,01496,おもひあれは−つゆはたもとに−まかふかと−あきのはしめを−たれにとはまし,あきやくる−つゆやまかふと−おもふまて−あるはなみたの−ふるにそありける
010,01507,よもすから−うらこくふねは−あともなし−つきそのこれる−しかのからさき,よのなかを−なににたとへむ−あさほらけ−こきゆくふねの−あとのしらなみ
010,01508,やまのはに−おもひもいらし−よのなかは−とてもかくても−ありあけのつき,俊頼髄脳
010,01516,いたつらに−ねてはあかせと−もろともに−きみかこぬよの−つきはみさりき,かくはかり−をしとおもふよを−いたつらに−ねてあかすらむ−ひとさへそうき
010,01519,つきみはと−いひしはかりの−ひとはこて−まきのとたたく−にはのまつかせ,いまこむと−いひしはかりに−なかつきの−ありあけのつきを−まちいてつるかな
010,01522,やまのはを−いててもまつの−このまより−こころつくしの−ありあけのつき,このまより−もりくるつきの−かけみれは−こころつくしの−あきはきにけり
010,01542,みのうさを−つきやあらぬと−なかむれは−むかしなからの−かけそもりくる,つきやあらぬ−はるやむかしの−はるならぬ−わかみひとつは−もとのみにして
010,01547,あまのとを−おしあけかたの−くもまより−かみよのつきの−かけそのこれる,あまのとを－おしあけかたの－つきみれは－うきひとしもそ－こひしかりける#「あまのとを−おしあけかたの−くもまより−かみよのつきの−かけそのこれる」という春日社歌合の類歌あり
010,01550,あやしくそ−かへさはつきの−くもりにし−むかしかたりに−よやふけにけむ,いまよりは−むかしかたりは−こころせむ−あやしきまてに−そてしをれけり
010,01552,すたきけむ−むかしのひとは−かけたえて−やともるものは−ありあけのつき,すたきけむ−むかしのひとも−なきやとに−たたかけするは−あきのよのつき
010,01553,やへむくら−しけれるやとは−ひともなし−まはらにつきの−かけそすみける,やへむくら−しけれるやとの−さひしきに−ひとこそみえね−あきはきにけり
010,01556,わかのうらに−つきのてしほの−さすままに−よるなくつるの−こゑそかなしき,わかのうらに−しほみちくれは−かたをなみ−あしへをさして−たつなきわたる
010,01557,もしほくむ−そてのつきかけ−おのつから−よそにあかさぬ−すまのうらひと,あまのよを−よそにきかめや−すまのうらに−もしほたれしも−たれならなくに
010,01566,しらつゆは−おきにけらしな−みやきのの−もとあらのはきの−すゑたわむまて,みやきのの−もとあらのこはき−つゆをおもみ−かせをまつこと−きみをこそまて
010,01567,をみなへし−さかりのいろを−みるからに−つゆのわきける−みこそしらるれ,はなのいろは−たたひとさかり−こけれとも−かへすかへすそ−つゆはそめける
010,01578,あさことに−みきはのこほり−ふみわけて−きみにつかふる−みちそかしこき,みねのゆき−みきはのこほり−ふみわけて−きみにそまとふ−みちはまとはす
010,01613,すすかやま−うきよをよそに−ふりすてて−いかになりゆく−わかみなるらむ,おともせて−こゆるはしるし−すすかやま−ふりすててける−わかみなりとは
010,01623,やまさとは−よのうきよりも−すみわひぬ−ことのほかなる−みねのあらしに,やまさとは−もののさひしき−ことこそあれ−よのうきよりは−すみよかりけり
010,01636,なからへて−なほきみかよを−まつやまの−まつとせしまに−としそへにける,かくしつつ−とにもかくにも−なからへて−きみかやちよに−あふよしもかな
010,01637,いまはとて−つまきこるへき−やとのまつ−ちよをはきみと−なほいのるかな,すみわひぬ−いまはかきりと−やまさとに−つまきこるへき−やともとめてむ
010,01640,よをそむく−かたはいつくに−ありぬへし−おほはらやまは−すみよかりきや,やまさとは−もののさひしき−ことこそあれ−よのうきよりは−すみよかりけり
010,01643,しをりせて−なほやまふかく−わけいらむ−うきこときかぬ−ところありやと,いかならむ−いはほのうちに−すまはかは−よのうきことの−きこえこさらむ
010,01644,かさしをる−みわのしけやま−かきわけて−あはれとそおもふ−すきたてるかと,わかいほは−みわのやまもと−こひしくは−とふらひきませ−すきたてるかと
010,01645,いつとなく−をくらのやまの−かけをみて−くれぬとひとの−いそくなるかな,ひくらしの−なきつるなへに−ひはくれぬと−おもふはやまの−かけにそありける
010,01646,さかのやま−ちよのふるみち−あととめて−またつゆわくる−もちつきのこま,さかのやま−みゆきたえにし−せりかはの−ちよのふるみち−あとはありけり
010,01668,かけやとす−つゆのみしけく−なりはてて−くさにやつるる−ふるさとのつき,きみしのふ−くさにやつるる−ふるさとは−まつむしのねそ−かなしかりける
010,01669,けふりたえて−やくひともなき−すみかまの−あとのなけきを−たれかこるらむ,おほはらや−またすみかまも−ならはねは−わかやとのみそ−けふりたえたる
010,01672,をののえの−くちしむかしは−とほけれと−ありしにあらぬ−よをもふるかな,ふるさとは−みしこともあらす−をののえの−くちしところそ−こひしかりける
010,01678,しけきのを−いくひとむらに−わけなして−さらにむかしを−しのひかへさむ,きみかうゑし−ひとむらすすき−むしのねの−しけきのへとも−なりにけるかな
010,01684,いそのかみ−ふりにしひとを−たつぬれは−あれたるやとに−すみれつみけり,わかやとに−すみれのはなの−おほけれは−きやとるひとや−あるとまつかな
010,01686,わくらはに−とはれしひとも−むかしにて−それよりにはの−あとはたえにき,すかはらや−ふしみのさとの−あれしより−かよひしひとの−あともたえにき
010,01697,つくしにも−むらさきおふる−のへはあれと−なきなかなしむ−ひとそきこえぬ,むらさきの−ひともとゆゑに−むさしのの−くさはみなから−あはれとそみる
010,01716,しほのまに−よものうらうら−たつぬれと−いまはわかみの−いふかひもなし,しほのまに−あさりするあまも−おのかよよ−かひありとこそ−おもふへらなれ
010,01717,いにしへの−あまやけふりと−なりぬらむ−ひとめもみえぬ−しほかまのうら,大和物語
010,01725,おほよとの−うらにかりほす−みるめたに−かすみにたえて−かへるかりかね,おほよとの−はまにおふてふ−みるからに−こころはなきぬ−かたらはねとも
010,01725,おほよとの−うらにかりほす−みるめたに−かすみにたえて−かへるかりかね,そてぬれて−あまのかりほす−わたつうみの−みるをあふにて−やまむとやする
010,01728,あさからぬ−こころそみゆる−おとはかは−せきいれしみつの−なかれならねと,おとはかは−せきいれておとす−たきつせに−ひとのこころの−みえもするかな
010,01758,そてにおく−つゆをはつゆと−しのへとも−なれゆくつきや−いろをしるらむ,あきのよの−つゆをはつゆと−おきなから−かりのなみたや−のへをそむらむ
010,01759,きみかよに−あはすはなにを−たまのをの−なかくとまては−をしまれしみを,かたいとを−こなたかなたに−よりかけて−あはすはなにを−たまのをにせむ
010,01761,わかのうらや−おきつしほあひに−うかひいつる−あはれわかみの−よるへしらせよ,わたつうみの−おきつしほあひに−うかふあわの−きえぬものから−よるかたもなし
010,01812,たらちねの−いさめしものを−つれつれと−なかむるをたに−とふひともなし,たらちねの−おやのいさめし−うたたねは−おもおもふときの−わさにそありける
010,01814,くらゐやま−あとをたつねて−のほれとも−こをおもふみちに−なほまよひぬる,ひとのおやの−こころはやみに−あらねとも−こをおもふみちに−まとひぬるかな
010,01830,いかかすへき−よにあらはやは−よをもすてて−あなうのよやと−さらにおもはむ,しかりとて−そむかれなくに−ことしあれは−まつなけかれぬ−あなうよのなか
010,01849,かせはやみ−をきのはことに−おくつゆの−おくれさきたつ−ほとのはかなさ,すゑのつゆ−もとのしつくや−よのなかの−おくれさきたつ−ためしなるらむ
010,01932,とくみのり−きくのしらつゆ−よるはおきて−つとめてきえむ−ことをしそおもふ,おとにのみ−きくのしらつゆ−よるはおきて−ひるはおもひに−あへすけぬへし
010,01937,むらさきの−くもちにさそふ−ことのねに−うきよをはらふ−みねのまつかせ,ことのねに−みねのまつかせ−かよふなり−いつれのをより−しらへそめけむ
010,01939,はるあきも−かきらぬはなに−おくつゆは−おくれさきたつ−うらみやはある,すゑのつゆ−もとのしつくや−よのなかの−おくれさきたつ−ためしなるらむ
010,01958,あひみても−みねにわかるる−しらくもの−かかるこのよの−いとはしきかな,かせふけは−みねにわかるる−しらくもの−たえてつれなき−きみかこころか
